Code,Site,Lat,Lon,Year,Month,Date,Nights_Fished,Hours_Fished,Weather,Subsample,Metacarcinus_magister_megalopae,Metacarcinus_magister_instar,TotalMmagister,CPUE_Night,CPUE_Hour,Error_Code
IND,Indian Arm,49.461387,-122.88625,2023,Jul,2023-07-18,2,2,"Sunny,Windy",N,220,23,243,121.5,121.5,HRS
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-24,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-29,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-31,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-15,2,18,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-30,1,10.5,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-13,2,18,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-23,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-27,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-12,2,17,NA,N,4,4,8,4,0.47,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-14,2,17,NA,N,4,3,7,3.5,0.41,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-16,2,17,NA,N,0,4,4,2,0.24,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-20,2,16,NA,N,0,2,2,1,0.13,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-22,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-24,2,17,NA,N,1,1,2,1,0.12,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-26,1,8,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-28,1,8.5,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-13,1,10.5,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-03,2,19,NA,N,3,1,4,2,0.21,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-25,2,17,NA,N,1,0,1,0.5,0.06,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-10,2,17,NA,N,2,1,3,1.5,0.18,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-12,1,9.5,NA,N,0,1,1,1,0.11,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-19,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-22,2,20,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-07,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-09,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-11,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-08,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-22,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-17,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-19,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-21,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-09,2,19,NA,N,0,1,1,0.5,0.05,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Aug,2022-08-11,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-04,2,17,NA,N,15,7,22,11,1.29,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-06,2,17,NA,N,6,2,8,4,0.47,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-08,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-04,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-06,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-28,2,16,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-23,2,20,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-24,2,18,NA,N,10,0,10,5,0.56,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-26,2,16,NA,N,1,0,1,0.5,0.06,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-29,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-01,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-25,2,20,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-27,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-02,2,17,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Apr,2022-04-21,2,10,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-03,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jul,2022-07-18,2,17,NA,N,2,5,7,3.5,0.41,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,May,2022-05-05,2,19,NA,N,0,0,0,0,0,None
IOS,Institute of Ocean Sciences,48.652354,-123.44967,2022,Jun,2022-06-30,2,17,NA,N,2,0,2,1,0.12,None
JAM,James Island Pier,48.598934,-123.38867,2024,Sep,2024-09-02,1,10.5,Overcast,N,44,9,53,53,5.047619048,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-29,1,3,Sunny,N,78,0,78,78,26,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-23,2,21,Overcast,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-31,1,3,Sunny,N,107,48,155,155,51.66666667,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-19,2,21,Windy,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-17,2,21,"Windy,Overcast",N,0,0,0,0,0,BAT
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-21,2,21,"Rain,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-19,1,8.5,Sunny,N,40,104,144,144,16.94117647,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-27,1,8,"Sunny,Windy",N,1,0,1,1,0.125,None
JAM,James Island Pier,48.598934,-123.38867,2024,Sep,2024-09-04,1,10.5,Sunny,N,7,0,7,7,0.666666667,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-24,1,8,"Sunny,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-03,1,8,Sunny,N,0,4,4,4,0.5,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-25,1,8,"Sunny,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-04,2,19,Overcast,N,5,0,5,2.5,0.263157895,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-06,2,19,Sunny,N,7,0,7,3.5,0.368421053,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-15,1,8.5,Sunny,N,613,13,626,626,73.64705882,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-26,2,17,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-21,2,21,"Overcast,Windy",N,0,NA,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-29,1,8,"Overcast,Windy",N,7,0,7,7,0.875,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-23,2,19,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-01,1,8,Sunny,N,8,1,9,9,1.125,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-28,2,17,"Sunny,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-13,1,8,Sunny,N,100,15,115,115,14.375,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-20,2,18,"Sunny,Windy",N,7,1,8,4,0.444444444,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-04,1,8.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-22,2,18,"Rain,Overcast",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-24,2,19,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-23,2,16,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-23,1,3,"Overcast,Rain",N,5,4,9,9,3,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-27,1,3,Sunny,N,0,8,8,8,2.666666667,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-29,1,8.5,Overcast,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-31,1,9.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-02,1,8.5,Rain,N,4,0,4,4,0.470588235,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-14,2,18,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-25,2,20,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-27,2,20,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-28,1,10,Sunny,N,0,0,0,0,0,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-02,2,19,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Apr,2023-04-30,2,20,"Overcast,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-14,1,4,"Sunny,Windy",N,3,0,3,3,0.75,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-16,2,8,Overcast,N,4,0,4,2,0.5,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-18,1,4,Windy,N,1,0,1,1,0.25,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-08,2,19,Overcast,N,2,0,2,1,0.105263158,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-10,2,19,Sunny,N,2,0,2,1,0.105263158,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-12,2,19,Sunny,N,1,0,1,0.5,0.052631579,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-13,1,9,NA,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-05,2,17,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,May,2023-05-16,2,18,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-02,1,9.5,Sunny,N,2,1,3,3,0.315789474,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-24,1,9.5,Overcast,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-25,1,9.5,Rain,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-10,1,9.5,Overcast,N,1,1,2,2,0.210526316,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-12,1,9.5,Sunny,N,24,1,25,25,2.631578947,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-27,2,19,Overcast,N,1,0,1,0.5,0.052631579,None
JAM,James Island Pier,48.598934,-123.38867,2024,Apr,2024-04-29,2,19,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-01,1,9.5,"Sunny,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-01,2,17,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-03,2,17,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-25,1,8.5,"Overcast,Rain",N,14,15,29,29,3.411764706,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-07,2,16,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-11,2,16,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jun,2023-06-21,2,16,Overcast,N,9,0,9,4.5,0.5625,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-21,1,3,"Windy,Overcast",N,12,10,22,22,7.333333333,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-25,1,8.5,"Overcast,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-27,1,8.5,Overcast,N,0,NA,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-21,1,8,Sunny,N,113,50,163,163,20.375,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-23,1,8.5,Sunny,N,67,2,69,69,8.117647059,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-27,1,8.5,Sunny,N,25,2,27,27,3.176470588,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-06,1,7.5,Sunny,N,7,0,7,7,0.933333333,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-05,1,8.5,Sunny,N,10,2,12,12,1.411764706,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-07,1,8,Windy,N,63,5,68,68,8.5,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-09,1,7.716,"Sunny,Windy",N,90,2,92,92,11.92327631,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-11,1,8.5,Sunny,N,68,1,69,69,8.117647059,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-14,1,3,"Sunny,Windy",N,0,1,1,1,0.333333333,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-16,1,8,Sunny,N,240,28,268,268,33.5,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-14,1,9.5,Sunny,N,43,1,44,44,4.631578947,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-18,1,9.5,Sunny,N,7,4,11,11,1.157894737,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-03,1,9.5,Sunny,N,0,0,0,0,0,BAT
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-24,1,4,Overcast,N,14,2,16,16,4,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-07,1,8.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-27,1,8.5,Sunny,N,25,2,27,27,3.176470588,None
JAM,James Island Pier,48.598934,-123.38867,2023,Jul,2023-07-31,1,8.5,Sunny,N,20,1,21,21,2.470588235,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-08,1,8,Overcast,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-19,1,13.5,Sunny,N,0,0,0,0,0,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-21,1,8.5,"Rain,Windy",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-23,1,8.5,Windy,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-16,1,9.5,Sunny,N,22,15,37,37,3.894736842,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-20,1,8.5,Sunny,Y,622.2222222,17,639.2222222,639.2222222,75.20261438,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-20,1,9.5,Sunny,N,18,11,29,29,3.052631579,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-26,1,4,Overcast,N,297,24,321,321,80.25,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-09,1,8.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-11,1,8.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-13,1,8.5,Overcast,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-15,1,8.5,"Sunny,Overcast",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,May,2024-05-17,1,8.5,Sunny,N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-12,1,7.5,Overcast,N,1,0,1,1,0.133333333,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-13,1,3,Overcast,N,6,1,7,7,2.333333333,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-15,2,12.5,"Sunny,Windy",N,161,7,168,84,13.44,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-18,1,8,Sunny,N,182,39,221,221,27.625,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-30,1,3,Overcast,N,24,0,24,24,8,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-02,1,4,Sunny,N,0,0,0,0,0,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-22,1,10.5,Sunny,N,2,2,4,4,0.380952381,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-10,1,7.5,"Windy,Sunny",N,0,0,0,0,0,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-12,1,4,Sunny,N,0,14,14,14,3.5,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-08,1,4,Sunny,N,12,23,35,35,8.75,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jun,2024-06-08,1,7.5,Sunny,N,6,1,7,7,0.933333333,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-19,3,30,"Overcast,Rain,Sunny",N,47,16,63,21,2.1,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-24,1,10.5,"Sunny,Overcast",N,2,3,5,5,0.476190476,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-26,1,10.5,Sunny,N,4,2,6,6,0.571428571,None
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-28,1,10.5,"Sunny,Rain,Overcast",N,10,1,11,11,1.047619048,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-24,1,4,Overcast,Y,465.1851852,22,487.1851852,487.1851852,121.7962963,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-10,1,4,Sunny,N,2,0,2,2,0.5,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-11,1,9.5,Overcast,N,72,NA,72,72,7.578947368,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-07,1,9,Sunny,N,167,5,172,172,19.11111111,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-04,1,4,Sunny,N,0,0,0,0,0,HRS
JAM,James Island Pier,48.598934,-123.38867,2023,Aug,2023-08-31,1,10.5,"Sunny,Overcast",N,10,8,18,18,1.714285714,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-28,1,8.5,"Sunny,Windy",N,96,10,106,106,12.47058824,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-30,1,9,Overcast,N,1062,10,1072,1072,119.1111111,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-09,1,8,Sunny,N,29,7,36,36,4.5,None
JAM,James Island Pier,48.598934,-123.38867,2024,Jul,2024-07-06,1,3,Sunny,N,5,4,9,9,3,HRS
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-05,1,9,Sunny,N,535,5,540,540,60,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-01,1,8.5,Sunny,Y,924.4444444,51,975.4444444,975.4444444,114.7581699,None
JAM,James Island Pier,48.598934,-123.38867,2024,Aug,2024-08-03,1,8.5,Sunny,N,745,68,813,813,95.64705882,None
MAS,Masset,54.007618,-132.14171,2024,May,2024-05-02,2,17,Sunny,N,0,0,0,0,0,None
MAS,Masset,54.007618,-132.14171,2024,May,2024-05-06,2,17,Sunny,N,0,0,0,0,0,None
MAS,Masset,54.007618,-132.14171,2024,Jun,2024-06-14,2,21,Rain,N,4,0,4,2,0.19047619,None
MAS,Masset,54.007618,-132.14171,2024,May,2024-05-10,2,17,Sunny,N,0,0,0,0,0,None
MAS,Masset,54.007618,-132.14171,2024,May,2024-05-17,1,8.5,Rain,N,3,0,3,3,0.352941176,None
MAS,Masset,54.007618,-132.14171,2024,May,2024-05-08,2,17,"Sunny,Windy",N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-14,1,11,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-17,1,8.5,"Sunny,Overcast",N,775,1,776,776,91.29411765,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-13,1,11,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-14,1,8,Sunny,N,150,112,262,262,32.75,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-27,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-19,1,8.5,"Sunny,Windy",N,180,1,181,181,21.29411765,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-12,1,8.5,Sunny,N,24,1,25,25,2.941176471,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-04,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-06,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-21,1,8.5,Sunny,N,128,5,133,133,15.64705882,None
MIN,Miners Bay,48.852116,-123.30153,2023,Aug,2023-08-04,1,9.5,Sunny,N,51,51,102,102,10.73684211,None
MIN,Miners Bay,48.852116,-123.30153,2023,Aug,2023-08-07,1,9.5,Sunny,N,9,0,9,9,0.947368421,None
MIN,Miners Bay,48.852116,-123.30153,2023,Aug,2023-08-07,1,9.5,Sunny,N,9,0,9,9,0.947368421,None
MIN,Miners Bay,48.852116,-123.30153,2023,Aug,2023-08-09,1,9.5,"Sunny,Overcast",N,73,1,74,74,7.789473684,None
MIN,Miners Bay,48.852116,-123.30153,2023,Aug,2023-08-11,1,9.5,Sunny,N,14,0,14,14,1.473684211,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-22,1,10,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-25,1,10,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Apr,2022-04-29,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-02,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-03,1,9.5,NA,N,10,5,15,15,1.58,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-05,1,9.5,NA,N,149,2,151,151,15.89,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-08,1,9,NA,N,22,13,35,35,3.89,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-09,1,9.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-11,1,9,NA,N,1,0,1,1,0.11,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-13,2,11,NA,N,7,0,7,3.5,0.64,HRS
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-16,1,9,NA,N,1,0,1,1,0.11,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-18,1,8.5,NA,N,2,0,2,2,0.24,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-20,1,8.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-23,1,8.5,NA,N,1,0,1,1,0.12,None
MIN,Miners Bay,48.852116,-123.30153,2022,May,2022-05-25,1,8.5,NA,N,3,0,3,3,0.35,None
MIN,Miners Bay,48.852116,-123.30153,2022,Jul,2022-07-29,1,8.5,NA,N,3,1,4,4,0.47,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-01,1,8.5,NA,N,1,0,1,1,0.12,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-26,1,10.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-29,1,10.5,NA,N,0,0,0,0,0,None
MIN,Miners Bay,48.852116,-123.30153,2022,Aug,2022-08-31,1,10.5,NA,N,1,0,1,1,0.1,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-03,1,8,Windy,N,47,3,50,50,6.25,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-07,1,8,Sunny,N,135,0,135,135,16.875,None
MIN,Miners Bay,48.852116,-123.30153,2023,Jul,2023-07-10,1,8,Sunny,N,1131,22,1153,1153,144.125,None
MIN,Miners Bay,48.852116,-123.30153,2024,Jun,2024-06-24,2,15,Sunny,N,723,0,723,361.5,48.2,None
